Ticker,Name,Asset Class,Weight (%),Sector,Exchange
ARAY,ACCURAY INC,Equity,0,Health Care,NASDAQ
CALX,CALIX NETWORKS INC,Equity,0,Information Technology,New York Stock Exchange Inc.
CZNC,CITIZENS AND NORTHERN CORP,Equity,0,Financials,NASDAQ
EVBN,EVANS BANCORP INC,Equity,0,Financials,Nyse Mkt Llc
FC,FRANKLIN COVEY,Equity,0,Industrials,New York Stock Exchange Inc.
LEVL,LEVEL ONE BANCORP INC,Equity,0,Financials,NASDAQ
MCBC,MACATAWA BANK CORP,Equity,0,Financials,NASDAQ
PCB,PACIFIC CITY FINANCIAL CORP,Equity,0,Financials,NASDAQ
SENS,SENSEONICS HOLDINGS INC,Equity,0,Health Care,Nyse Mkt Llc
SPOK,SPOK HOLDINGS INC,Equity,0,Communication,NASDAQ
VRCA,VERRICA PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
CBMG,CELLULAR BIOMEDICINE GROUP INC,Equity,0,Health Care,NASDAQ
DCPH,DECIPHERA PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
ISTR,INVESTAR HOLDING CORP,Equity,0,Financials,NASDAQ
KERX,KERYX BIOPHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
OLP,ONE LIBERTY PROPERTIES REIT INC,Equity,0,Real Estate,New York Stock Exchange Inc.
PIRS,PIERIS PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
RYTM,RHYTHM PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
SRRK,SCHOLAR ROCK HOLDING CORP,Equity,0,Health Care,NASDAQ
STXB,SPIRIT OF TEXAS BANCSHARES INC,Equity,0,Financials,NASDAQ
TBIO,TRANSLATE BIO INC,Equity,0,Health Care,NASDAQ
WLDN,WILLDAN GROUP INC,Equity,0,Industrials,NASDAQ
ALBO,ALBIREO PHARMA INC,Equity,0,Health Care,NASDAQ
BWB,BRIDGEWATER BANCSHARES INC,Equity,0,Financials,NASDAQ
BFST,BUSINESS FIRST BANCSHARES INC,Equity,0,Financials,NASDAQ
MGTA,MAGENTA THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
PRGX,PRGX GLOBAL INC,Equity,0,Information Technology,NASDAQ
POWL,POWELL INDUSTRIES INC,Equity,0,Industrials,NASDAQ
TTGT,TECHTARGET INC,Equity,0,Communication,NASDAQ
UBFO,UNITED SECURITY BANCSHARES,Equity,0,Financials,NASDAQ
UEC,URANIUM ENERGY CORP,Equity,0,Energy,Nyse Mkt Llc
GOGO,GOGO INC,Equity,0,Communication,NASDAQ
CDMO,AVID BIOSERVICES INC,Equity,0,Health Care,NASDAQ
PKBK,PARKE BANCORP INC,Equity,0,Financials,NASDAQ
RC,READY CAPITAL CORP,Equity,0,Financials,New York Stock Exchange Inc.
TGTX,TG THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
TCI,TRANSCONTINENTAL REALTY INVESTORS,Equity,0,Real Estate,New York Stock Exchange Inc.
USX,U S XPRESS ENTERPRISES INC CLASS A,Equity,0,Industrials,New York Stock Exchange Inc.
ZOM,ZOMEDICA PHARMACEUTICALS CORP,Equity,0,Health Care,Nyse Mkt Llc
TNK,TEEKAY TANKERS LTD CLASS A,Equity,0,Energy,New York Stock Exchange Inc.
ABEO,ABEONA THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
CBIO,CATALYST BIOSCIENCES INC,Equity,0,Health Care,NASDAQ
CVON,CONVERGEONE HOLDINGS INC CLASS A,Equity,0,Information Technology,NASDAQ
EVI,ENVIROSTAR INC,Equity,0,Industrials,Nyse Mkt Llc
LAND,GLADSTONE LAND REIT CORP,Equity,0,Real Estate,NASDAQ
RMNI,RIMINI STREET INC,Equity,0,Information Technology,NASDAQ
FTSI,FTS INTERNATIONAL INC,Equity,0,Energy,New York Stock Exchange Inc.
SGH,SMART GLOBAL HOLDINGS INC,Equity,0,Information Technology,NASDAQ
MESA,MESA AIR GROUP INC,Equity,0,Industrials,NASDAQ
MLR,MILLER INDUSTRIES INC,Equity,0,Industrials,New York Stock Exchange Inc.
SLCT,SELECT BANCORP INC,Equity,0,Financials,NASDAQ
QHC,QUORUM HEALTH CORP,Equity,0,Health Care,New York Stock Exchange Inc.
AMNB,AMERICAN NATIONAL BANKSHARES INC,Equity,0,Financials,NASDAQ
ABR,ARBOR REALTY TRUST REIT INC TRUST,Equity,0,Financials,New York Stock Exchange Inc.
ACBI,ATLANTIC CAPITAL BANCSHARES INC,Equity,0,Financials,NASDAQ
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Equity,0,Health Care,NASDAQ
FCCO,FIRST COMMUNITY CORP,Equity,0,Financials,NASDAQ
HURC,HURCO COMPANIES INC,Equity,0,Industrials,NASDAQ
NRC,NATIONAL RESEARCH CORP,Equity,0,Health Care,NASDAQ
PICO,PICO HOLDINGS INC,Equity,0,Industrials,NASDAQ
TIPT,TIPTREE INC,Equity,0,Financials,NASDAQ
VRA,VERA BRADLEY INC,Equity,0,Consumer Discretionary,NASDAQ
SB,SAFE BULKERS INC,Equity,0,Industrials,New York Stock Exchange Inc.
AXTI,AXT INC,Equity,0,Information Technology,NASDAQ
AQ,AQUANTIA CORP,Equity,0,Information Technology,New York Stock Exchange Inc.
BNED,BARNES AND NOBLE EDUCATION INC,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
ESXB,COMMUNITY BANKERS CORP TRUST,Equity,0,Financials,NASDAQ
FRBA,FIRST BANK,Equity,0,Financials,NASDAQ
FCBP,FIRST CHOICE BANCORP,Equity,0,Financials,NASDAQ
FSFG,FIRST SAVINGS FINANCIAL GROUP INC,Equity,0,Financials,NASDAQ
GHM,GRAHAM CORP,Equity,0,Industrials,New York Stock Exchange Inc.
NRIM,NORTHRIM BANCORP INC,Equity,0,Financials,NASDAQ
SVRA,SAVARA INC,Equity,0,Health Care,NASDAQ
AMSWA,AMERICAN SOFTWARE INC CLASS A,Equity,0,Information Technology,NASDAQ
BOCH,BANK OF COMMERCE HOLDINGS,Equity,0,Financials,NASDAQ
ELF,ELF BEAUTY INC,Equity,0,Consumer Staples,New York Stock Exchange Inc.
FCCY,1ST CONSTITUTION BANCORP,Equity,0,Financials,NASDAQ
HONE,HARBORONE BANCORP INC,Equity,0,Financials,NASDAQ
HBIO,HARVARD BIOSCIENCE INC,Equity,0,Health Care,NASDAQ
STIM,NEURONETICS INC,Equity,0,Health Care,NASDAQ
FLWS,1-800 FLOWERS.COM INC CLASS A,Equity,0,Consumer Discretionary,NASDAQ
BPRN,THE BANK OF PRINCETON,Equity,0,Financials,NASDAQ
CDLX,CARDLYTICS INC,Equity,0,Communication,NASDAQ
FNHC,FEDNAT HOLDING COMPANY,Equity,0,Financials,NASDAQ
GNTY,GUARANTY BANCSHARES INC,Equity,0,Financials,NASDAQ
BATRA,LIBERTY MEDIA LIBERTY BRAVES CORP,Equity,0,Communication,NASDAQ
NEXT,NEXTDECADE CORP,Equity,0,Energy,NASDAQ
RCKY,ROCKY BRANDS INC,Equity,0,Consumer Discretionary,NASDAQ
SENEA,SENECA FOODS CORP CLASS A,Equity,0,Consumer Staples,NASDAQ
BXG,BLUEGREEN CORP,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
KNSA,KINIKSA PHARMACEUTICALS LTD CLASS,Equity,0,Health Care,NASDAQ
BELFB,BEL FUSE INC CLASS B,Equity,0,Information Technology,NASDAQ
CCXI,CHEMOCENTRYX INC,Equity,0,Health Care,NASDAQ
CRNX,CRINETICS PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Equity,0,Financials,NASDAQ
FSTR,LB FOSTER,Equity,0,Industrials,NASDAQ
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Equity,0,Financials,NASDAQ
NES,NUVERRA ENVIRONMENTAL SOLUTIONS IN,Equity,0,Energy,Nyse Mkt Llc
OPBK,OPEN BANK,Equity,0,Financials,NASDAQ
PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Equity,0,Financials,NASDAQ
TOCA,TOCAGEN INC,Equity,0,Health Care,NASDAQ
BRT,BRT APARTMENTS CORP,Equity,0,Real Estate,New York Stock Exchange Inc.
BXC,BLUELINX HOLDINGS INC,Equity,0,Industrials,New York Stock Exchange Inc.
BY,BYLINE BANCORP INC,Equity,0,Financials,New York Stock Exchange Inc.
FSBW,FS BANCORP INC,Equity,0,Financials,NASDAQ
MOBL,MOBILEIRON INC,Equity,0,Information Technology,NASDAQ
OVBC,OHIO VALLEY BANC CORP,Equity,0,Financials,NASDAQ
RBNC,RELIANT BANCORP INC,Equity,0,Financials,NASDAQ
SELB,SELECTA BIOSCIENCES INC,Equity,0,Health Care,NASDAQ
TREC,TRECORA RESOURCES,Equity,0,Materials,New York Stock Exchange Inc.
CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES,Equity,0,Communication,NASDAQ
AMRC,AMERESCO INC CLASS A,Equity,0,Industrials,New York Stock Exchange Inc.
AREX,APPROACH RESOURCES INC,Equity,0,Energy,NASDAQ
RCUS,ARCUS BIOSCIENCES INC,Equity,0,Health Care,New York Stock Exchange Inc.
DAKT,DAKTRONICS INC,Equity,0,Information Technology,NASDAQ
FGBI,FIRST GUARANTY BANCSHARES INC,Equity,0,Financials,NASDAQ
IMMR,IMMERSION CORP,Equity,0,Information Technology,NASDAQ
IHC,INDEPENDENCE HOLDING,Equity,0,Financials,New York Stock Exchange Inc.
NMRK,NEWMARK GROUP INC CLASS A,Equity,0,Real Estate,NASDAQ
OVLY,OAK VALLEY BANCORP,Equity,0,Financials,NASDAQ
PFNX,PFENEX INC,Equity,0,Health Care,Nyse Mkt Llc
SBOW,SILVERBOW RESOURCES INC,Equity,0,Energy,New York Stock Exchange Inc.
SPRO,SPERO THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
USAK,USA TRUCK INC,Equity,0,Industrials,NASDAQ
CWCO,CONSOLIDATED WATER LTD,Equity,0,Utilities,NASDAQ
ARTNA,ARTESIAN RESOURCES CORP CLASS A,Equity,0,Utilities,NASDAQ
MNKD,MANNKIND CORP,Equity,0,Health Care,NASDAQ
RUSHB,RUSH ENTERPRISES INC CLASS B,Equity,0,Industrials,NASDAQ
ARLO,ARLO TECHNOLOGIES INC,Equity,0,Information Technology,New York Stock Exchange Inc.
CVLY,CODORUS VALLEY BANCORP INC,Equity,0,Financials,NASDAQ
EEX,EMERALD EXPOSITIONS EVENTS INC,Equity,0,Communication,New York Stock Exchange Inc.
PDLB,PDL COMMUNITY BANCORP,Equity,0,Financials,NASDAQ
PBIP,PRUDENTIAL BANCORP INC,Equity,0,Financials,NASDAQ
RDI,READING INTERNATIONAL NON VOTING I,Equity,0,Communication,NASDAQ
TITN,TITAN MACHINERY INC,Equity,0,Industrials,NASDAQ
VUZI,VUZIX CORP,Equity,0,Consumer Discretionary,NASDAQ
NATH,NATHANS FAMOUS INC,Equity,0,Consumer Discretionary,NASDAQ
ACMR,ACM RESEARCH CLASS A INC,Equity,0,Information Technology,NASDAQ
AGLE,AEGLEA BIOTHERAPEUTICS INC,Equity,0,Health Care,NASDAQ
CHMI,CHERRY HILL MORTGAGE INVESTMENT RE,Equity,0,Financials,New York Stock Exchange Inc.
EVLO,EVELO BIOSCIENCES INC,Equity,0,Health Care,NASDAQ
FNKO,FUNKO INC CLASS A,Equity,0,Consumer Discretionary,NASDAQ
GORO,GOLD RESOURCE CORP,Equity,0,Materials,Nyse Mkt Llc
LBC,LUTHER BURBANK CORP,Equity,0,Financials,NASDAQ
OFED,OCONEE FEDERAL FINANCIAL CORP,Equity,0,Financials,NASDAQ
RBB,RBB BANCORP,Equity,0,Financials,NASDAQ
SAFE,SAFETY INCOME & GROWTH INC (PROPOS,Equity,0,Real Estate,New York Stock Exchange Inc.
SMBK,SMARTFINANCIAL INC,Equity,0,Financials,NASDAQ
SBPH,SPRING BANK PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
TLRA,TELARIA INC,Equity,0,Information Technology,New York Stock Exchange Inc.
WOW,WIDEOPENWEST INC,Equity,0,Communication,New York Stock Exchange Inc.
INAP,INTERNAP CORP,Equity,0,Information Technology,NASDAQ
ERA,ERA GROUP INC,Equity,0,Energy,New York Stock Exchange Inc.
CBFV,CB FINANCIAL SERVICES INC,Equity,0,Financials,NASDAQ
CSU,CAPITAL SENIOR LIVING CORP,Equity,0,Health Care,New York Stock Exchange Inc.
CRCM,CARE.COM INC,Equity,0,Communication,New York Stock Exchange Inc.
CELH,CELSIUS HOLDINGS INC,Equity,0,Consumer Staples,NASDAQ
EML,EASTERN,Equity,0,Industrials,NASDAQ
LTS,LADENBURG THALMANN FINANCIAL SERVI,Equity,0,Financials,Nyse Mkt Llc
LLEX,LILIS ENERGY INC,Equity,0,Energy,Nyse Mkt Llc
TUSK,MAMMOTH ENERGY SERVICES INC,Equity,0,Energy,NASDAQ
MNTX,MANITEX INTERNATIONAL INC,Equity,0,Industrials,NASDAQ
MPB,MID PENN BANCORP INC,Equity,0,Financials,NASDAQ
RGCO,RGC RESOURCES INC,Equity,0,Utilities,NASDAQ
RTIX,RTI SURGICAL INC,Equity,0,Health Care,NASDAQ
HEAR,TURTLE BEACH CORP,Equity,0,Consumer Discretionary,NASDAQ
CCBG,CAPITAL CITY BANK INC,Equity,0,Financials,NASDAQ
ECOM,CHANNELADVISOR CORP,Equity,0,Information Technology,New York Stock Exchange Inc.
FLXS,FLEXSTEEL INDUSTRIES INC,Equity,0,Consumer Discretionary,NASDAQ
HBCP,HOME BANCORP INC,Equity,0,Financials,NASDAQ
NODK,NI HOLDINGS INC,Equity,0,Financials,NASDAQ
PRTK,PARATEK PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
TTOO,T2 BIOSYSTEMS INC,Equity,0,Health Care,NASDAQ
UFPT,UFP TECHNOLOGIES INC,Equity,0,Materials,NASDAQ
TPB,TURNING POINT BRANDS INC,Equity,0,Consumer Staples,New York Stock Exchange Inc.
CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,Equity,0,Communication,New York Stock Exchange Inc.
CNBKA,CENTURY BANCORP INC CLASS A,Equity,0,Financials,NASDAQ
EIDX,EIDOS THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
KREF,KKR REAL ESTATE FINANCE INC TRUST,Equity,0,Financials,New York Stock Exchange Inc.
KDMN,KADMON INC,Equity,0,Health Care,New York Stock Exchange Inc.
MCB,METROPOLITAN BANK HOLDING CORP,Equity,0,Financials,New York Stock Exchange Inc.
MBCN,MIDDLEFIELD BANC CORP,Equity,0,Financials,NASDAQ
MBIO,MUSTANG BIO INC,Equity,0,Health Care,NASDAQ
PHX,PANHANDLE OIL AND GAS INC CLASS A,Equity,0,Energy,New York Stock Exchange Inc.
VSEC,VSE CORP,Equity,0,Industrials,NASDAQ
SGRY,SURGERY PARTNERS INC,Equity,0,Health Care,NASDAQ
YRCW,YRC WORLDWIDE INC,Equity,0,Industrials,NASDAQ
REV,REVLON INC CLASS A,Equity,0,Consumer Staples,New York Stock Exchange Inc.
ESTE,EARTHSTONE ENERGY INC CLASS A,Equity,0,Energy,New York Stock Exchange Inc.
ELVT,ELEVATE CREDIT INC,Equity,0,Financials,New York Stock Exchange Inc.
REPL,REPLIMUNE GROUP INC,Equity,0,Health Care,NASDAQ
SBT,STERLING BANCORP INC,Equity,0,Financials,NASDAQ
XOMA,XOMA CORP,Equity,0,Health Care,NASDAQ
AT,ATLANTIC POWER CORP,Equity,0,Utilities,New York Stock Exchange Inc.
CTO,CONSOLIDATED TOMOKA LAND,Equity,0,Real Estate,Nyse Mkt Llc
GCAP,GAIN CAPITAL HOLDINGS INC,Equity,0,Financials,New York Stock Exchange Inc.
QES,QUINTANA ENERGY SERVICES INC,Equity,0,Energy,New York Stock Exchange Inc.
RNET,RIGNET INC,Equity,0,Energy,NASDAQ
NAT,NORDIC AMERICAN TANKERS LTD,Equity,0,Energy,New York Stock Exchange Inc.
CDZI,CADIZ INC,Equity,0,Utilities,NASDAQ
DWSN,DAWSON GEOPHYSICAL,Equity,0,Energy,NASDAQ
EGC,ENERGY XXI GULF COAST INC,Equity,0,Energy,NASDAQ
MLVF,MALVERN BANCORP INC,Equity,0,Financials,NASDAQ
SBBX,SB ONE BANCORP,Equity,0,Financials,NASDAQ
XERS,XERIS PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
LE,LAND END INC,Equity,0,Consumer Discretionary,NASDAQ
FNLC,FIRST BANCORP INC.,Equity,0,Financials,NASDAQ
HNRG,HALLADOR ENERGY,Equity,0,Energy,NASDAQ
HBMD,HOWARD BANCORP INC,Equity,0,Financials,NASDAQ
NGS,NATURAL GAS SERVICES GROUP INC,Equity,0,Energy,New York Stock Exchange Inc.
PTI,PROTEOSTASIS THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
PFSI,PENNYMAC FINANCIAL SERVICES INC CL,Equity,0,Financials,New York Stock Exchange Inc.
CASI,CASI PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
FPI,FARMLAND PARTNERS INC,Equity,0,Real Estate,New York Stock Exchange Inc.
FUNC,FIRST UNITED CORP,Equity,0,Financials,NASDAQ
INSY,INSYS THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
ZOES,ZOES KITCHEN INC,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
AGYS,AGILISYS INC,Equity,0,Information Technology,NASDAQ
TCFC,COMMUNITY FINANCIAL CORP,Equity,0,Financials,NASDAQ
CNCE,CONCERT PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
DLTH,DULUTH HOLDINGS INC CLASS B,Equity,0,Consumer Discretionary,NASDAQ
FONR,FONAR CORP,Equity,0,Health Care,NASDAQ
HSDT,HELIUS MEDICAL TECHNOLOGIES INC CL,Equity,0,Health Care,NASDAQ
ITIC,INVESTORS TITLE,Equity,0,Financials,NASDAQ
MRLN,MARLIN BUSINESS SERVICES CORP,Equity,0,Financials,NASDAQ
SLP,SIMULATIONS PLUS INC,Equity,0,Health Care,NASDAQ
TPHS,TRINITY PLACE HOLDINGS INC,Equity,0,Real Estate,Nyse Mkt Llc
GNK,GENCO SHIPPING AND TRADING LTD,Equity,0,Industrials,New York Stock Exchange Inc.
ACNB,ACNB CORP,Equity,0,Financials,NASDAQ
AUBN,AUBURN NATIONAL BANCORPORATION INC,Equity,0,Financials,NASDAQ
BCBP,BCB BANCORP INC,Equity,0,Financials,NASDAQ
MRT,MEDEQUITIES REALTY INC TRUST,Equity,0,Real Estate,New York Stock Exchange Inc.
CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS,Equity,0,Consumer Discretionary,NASDAQ
LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,Equity,0,Consumer Discretionary,NASDAQ
BCOV,BRIGHTCOVE INC,Equity,0,Information Technology,NASDAQ
SFST,SOUTHERN FIRST BANCSHARES INC,Equity,0,Financials,NASDAQ
FSNN,FUSION CONNECT INC,Equity,0,Information Technology,NASDAQ
UPL,ULTRA PETROLEUM CORP,Equity,0,Energy,NASDAQ
FENC,FENNEC PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
ALNA,ALLENA PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
ASUR,ASURE SOFTWARE INC,Equity,0,Information Technology,NASDAQ
SHBI,SHORE BANCSHARES INC,Equity,0,Financials,NASDAQ
WEYS,WEYCO GROUP INC,Equity,0,Consumer Discretionary,NASDAQ
ITI,ITERIS INC,Equity,0,Information Technology,NASDAQ
JCAP,JERNIGAN CAPITAL INC,Equity,0,Real Estate,New York Stock Exchange Inc.
NPTN,NEOPHOTONICS CORP,Equity,0,Information Technology,New York Stock Exchange Inc.
ODT,ODONATE THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
PDFS,PDF SOLUTIONS INC,Equity,0,Information Technology,NASDAQ
PFBI,PREMIER FINANCIAL BANCORP INC,Equity,0,Financials,NASDAQ
PFIE,PROFIRE ENERGY INC,Equity,0,Energy,NASDAQ
RMTI,ROCKWELL MEDICAL INC,Equity,0,Health Care,NASDAQ
TYME,TYME TECHNOLOGIES INC,Equity,0,Health Care,NASDAQ
LPG,DORIAN LPG LTD,Equity,0,Energy,New York Stock Exchange Inc.
ATLO,AMES NATIONAL CORP,Equity,0,Financials,NASDAQ
KIRK,KIRKLANDS INC,Equity,0,Consumer Discretionary,NASDAQ
SMBC,SOUTHERN MISSOURI BANCORP INC,Equity,0,Financials,NASDAQ
TNAV,TELENAV INC,Equity,0,Information Technology,NASDAQ
TTS,TILE SHOP HOLDINGS INC,Equity,0,Consumer Discretionary,NASDAQ
UMRX,UNUM THERAPEUTICS INC,Equity,0,Health Care,NASDAQ
AC,ASSOCIATED CAPITAL GROUP INC CLASS,Equity,0,Financials,New York Stock Exchange Inc.
DMRC,DIGIMARC CORP,Equity,0,Information Technology,NASDAQ
DOVA,DOVA PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
HBB,HAMILTON BEACH BRANDS HOLDING COMP,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
ICD,INDEPENDENCE CONTRACT DRILLING INC,Equity,0,Energy,New York Stock Exchange Inc.
MFSF,MUTUALFIRST FINANCIAL INC,Equity,0,Financials,NASDAQ
UNB,UNION BANKSHARES INC,Equity,0,Financials,NASDAQ
IO,ION GEOPHYSICAL CORP,Equity,0,Energy,New York Stock Exchange Inc.
BSTC,BIOSPECIFICS TECHNOLOGIES CORP,Equity,0,Health Care,NASDAQ
PRPL,PURPLE INNOVATION INC,Equity,0,Consumer Discretionary,NASDAQ
BSET,BASSETT FURNITURE INDUSTRIES INC,Equity,0,Consumer Discretionary,NASDAQ
CBLK,CARBON BLACK INC,Equity,0,Information Technology,NASDAQ
GAIA,GAIA INC CLASS A,Equity,0,Consumer Discretionary,NASDAQ
MEET,THE MEET GROUP INC,Equity,0,Communication,NASDAQ
PFSW,PFSWEB INC,Equity,0,Information Technology,NASDAQ
CECE,CECO ENVIRONMENTAL CORP,Equity,0,Industrials,NASDAQ
DSKE,DASEKE INC,Equity,0,Industrials,NASDAQ
MITK,MITEK SYSTEMS INC,Equity,0,Information Technology,NASDAQ
NCSM,NCS MULTISTAGE HOLDINGS INC,Equity,0,Energy,NASDAQ
OFLX,OMEGA FLEX INC,Equity,0,Industrials,NASDAQ
TWIN,TWIN DISC INC,Equity,0,Industrials,NASDAQ
CLD,CLOUD PEAK ENERGY INC,Equity,0,Energy,New York Stock Exchange Inc.
HABT,HABIT RESTAURANTS INC CLASS A,Equity,0,Consumer Discretionary,NASDAQ
MBTF,MBT FINANCIAL CORP,Equity,0,Financials,NASDAQ
PTVCB,PROTECTIVE INSURANCE CORP CLASS B,Equity,0,Financials,NASDAQ
SFE,SAFEGUARD SCIENTIFICS INC,Equity,0,Financials,New York Stock Exchange Inc.
SHLO,SHILOH INDUSTRIES INC,Equity,0,Consumer Discretionary,NASDAQ
TRK,SPEEDWAY MOTORSPORTS INC,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
IOTS,ADESTO TECHNOLOGIES CORP,Equity,0,Information Technology,NASDAQ
CULP,CULP INC,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
STRS,STRATUS PROPERTIES INC,Equity,0,Real Estate,NASDAQ
SYRS,SYROS PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
MHLD,MAIDEN HOLDINGS LTD,Equity,0,Financials,NASDAQ
AVHI,AV HOMES INC,Equity,0,Consumer Discretionary,NASDAQ
GBL,GAMCO INVESTORS INC CLASS A,Equity,0,Financials,New York Stock Exchange Inc.
WIN,WINDSTREAM HOLDINGS INC,Equity,0,Communication,NASDAQ
CRDB,CRAWFORD CLASS B,Equity,0,Financials,New York Stock Exchange Inc.
DJCO,DAILY JOURNAL CORP,Equity,0,Communication,NASDAQ
FCEL,FUELCELL ENERGY INC,Equity,0,Industrials,NASDAQ
ARA,AMERICAN RENAL ASSOCIATES HOLDINGS,Equity,0,Health Care,New York Stock Exchange Inc.
MDCA,MDC PARTNERS INC CLASS A,Equity,0,Communication,NASDAQ
AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Equity,0,Information Technology,NASDAQ
BRG,BLUEROCK RESIDENTIAL GROWTH REIT C,Equity,0,Real Estate,Nyse Mkt Llc
CFFI,C AND F FINANCIAL CORP,Equity,0,Financials,NASDAQ
CORI,CORIUM INTERNATIONAL INC,Equity,0,Health Care,NASDAQ
GPX,GP STRATEGIES CORP,Equity,0,Industrials,New York Stock Exchange Inc.
NERV,MINERVA NEUROSCIENCES INC,Equity,0,Health Care,NASDAQ
SMMF,SUMMIT FINANCIAL GROUP INC,Equity,0,Financials,NASDAQ
BAS,BASIC ENERGY SERVICES INC,Equity,0,Energy,New York Stock Exchange Inc.
DFRG,DEL FRISCOS RESTAURANT GROUP INC,Equity,0,Consumer Discretionary,NASDAQ
WAAS,AQUAVENTURE HOLDINGS LTD,Equity,0,Utilities,New York Stock Exchange Inc.
AGEN,AGENUS INC,Equity,0,Health Care,NASDAQ
BWFG,BANKWELL FINANCIAL GROUP INC,Equity,0,Financials,NASDAQ
LAWS,LAWSON PRODUCTS INC,Equity,0,Industrials,NASDAQ
OPTN,OPTINOSE INC,Equity,0,Health Care,NASDAQ
PLPC,PREFORMED LINE PRODUCTS,Equity,0,Industrials,NASDAQ
RLGT,RADIANT LOGISTIC INC,Equity,0,Industrials,Nyse Mkt Llc
REIS,REIS INC,Equity,0,Industrials,NASDAQ
SURF,SURFACE ONCOLOGY INC,Equity,0,Health Care,NASDAQ
AI,ARLINGTON ASSET INVESTMENT CLASS A,Equity,0,Financials,New York Stock Exchange Inc.
BLCM,BELLICUM PHARMACEUTICALS INC,Equity,0,Health Care,NASDAQ
CVCY,CENTRAL VALLEY COMMUNITY BANCORP,Equity,0,Financials,NASDAQ
EGAN,EGAIN CORP,Equity,0,Information Technology,NASDAQ
RAIL,FREIGHTCAR AMERICA INC,Equity,0,Industrials,NASDAQ
ROSE,ROSEHILL RESOURCES INC CLASS A,Equity,0,Energy,NASDAQ
KVHI,KVH INDUSTRIES INC,Equity,0,Information Technology,NASDAQ
LASR,NLIGHT INC,Equity,0,Information Technology,NASDAQ
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Equity,0,Financials,NASDAQ
RLH,RED LION HOTELS CORP,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
ULH,UNIVERSAL LOGISTICS INC,Equity,0,Industrials,NASDAQ
LXU,LSB INDUSTRIES INC,Equity,0,Materials,New York Stock Exchange Inc.
AVID,AVID TECHNOLOGY INC,Equity,0,Information Technology,NASDAQ
BTX,BIOTIME INC,Equity,0,Health Care,Nyse Mkt Llc
BOJA,BOJANGLES INC,Equity,0,Consumer Discretionary,NASDAQ
DOMO,DOMO INC CLASS B,Equity,0,Information Technology,NASDAQ
FLDM,FLUIDIGM CORP,Equity,0,Health Care,NASDAQ
BH,BIGLARI HOLDINGS INCINARY CLASS B,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
ENFC,ENTEGRA FINANCIAL CORP,Equity,0,Financials,NASDAQ
FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Equity,0,Financials,NASDAQ
FNWB,FIRST NORTHWEST BAN,Equity,0,Financials,NASDAQ
JAX,J ALEXANDERS HOLDINGS INC,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
NK,NANTKWEST INC,Equity,0,Health Care,NASDAQ
ODC,OIL DRI CORPORATION OF AMERICA,Equity,0,Consumer Staples,New York Stock Exchange Inc.
ORN,ORION GROUP INC,Equity,0,Industrials,New York Stock Exchange Inc.
MARK,REMARK HOLDINGS INC,Equity,0,Consumer Discretionary,NASDAQ
